,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,ML_model,param_C,param_max_iter,param_penalty,param_solver
50,20.39405746459961,2.3656563290681416,0.7141040802001953,0.07442575913909744,True,balanced,gini,200,sqrt,20,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 200), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6646649880797266,1.7013694288002512,1.7309573195886696,1.7043546704739676,1.7043273277061548,1.701134746929754,0.021166221702515618,33,RandomForestClassifier,,,,
51,19.285059547424318,1.6341715624964115,0.6706005573272705,0.10103410501900632,True,balanced,gini,163,sqrt,20,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 163), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6646649880797266,1.7013694288002512,1.7309573195886696,1.7043546704739676,1.7043273277061548,1.701134746929754,0.021166221702515618,33,RandomForestClassifier,,,,
52,19.123335075378417,1.7426118857431274,0.6420711994171142,0.06581814369121257,True,balanced,gini,76,sqrt,20,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 76), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6646649880797266,1.7013694288002512,1.7309573195886696,1.7043546704739676,1.7043273277061548,1.701134746929754,0.021166221702515618,33,RandomForestClassifier,,,,
53,5.92884635925293,0.7443481504529477,0.21476097106933595,0.02202683143674507,True,balanced,gini,67,log2,14,2,660,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 67), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 660), ('random_state', 42)])",1.6791382383680011,1.7043546704739678,1.734316458282382,1.7239198307168728,1.7098448529732801,1.710314810162901,0.01880903214139208,11,RandomForestClassifier,,,,
54,4.653435802459716,0.16059473508192415,0.19951844215393066,0.02918565658973027,True,balanced,gini,102,log2,9,2,479,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 102), ('max_features', 'log2'), ('min_samples_leaf', 9), ('min_samples_split', 2), ('n_estimators', 479), ('random_state', 42)])",1.6917996563350464,1.6827101847179609,1.7633176443945562,1.7193082216103617,1.6863611921282318,1.7086993798372316,0.030185214574495106,14,RandomForestClassifier,,,,
55,16.269145727157593,2.411585604538421,0.5546433448791503,0.08455083145988705,True,balanced,gini,72,log2,7,56,1509,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 72), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 56), ('n_estimators', 1509), ('random_state', 42)])",1.674553972029303,1.7065403998151931,1.7296775064080585,1.6943319399284549,1.6520279456373665,1.6914263527636753,0.026596764186305938,58,RandomForestClassifier,,,,
56,0.31618437767028806,0.021999026221154575,0.016818761825561523,0.0008053610067576351,True,balanced,entropy,200,log2,10,16,28,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 200), ('max_features', 'log2'), ('min_samples_leaf', 10), ('min_samples_split', 16), ('n_estimators', 28), ('random_state', 42)])",1.6334507298585148,1.673514309272752,1.6566151792191925,1.6262004333304705,1.581710709698157,1.6342982722758177,0.03120156071371256,90,RandomForestClassifier,,,,
57,24.378701162338256,3.487685226870495,0.6802152633666992,0.09998133343520049,True,balanced,entropy,178,sqrt,20,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 178), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6566942402795028,1.7172562388650727,1.7197885224584823,1.7300240606602413,1.7094192376607857,1.7066364599848172,0.025825202716794178,17,RandomForestClassifier,,,,
58,0.0902252197265625,0.006735435412352021,0.010086631774902344,0.001142099051572957,True,balanced,gini,77,log2,20,63,10,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 77), ('max_features', 'log2'), ('min_samples_leaf', 20), ('min_samples_split', 63), ('n_estimators', 10), ('random_state', 42)])",1.6408074302146816,1.5626531930711847,1.6504045454477,1.5143543399079786,1.6082616405203605,1.5952962298323812,0.050780813459475806,94,RandomForestClassifier,,,,
59,1.0251049995422363,0.08438674340291423,0.05511708259582519,0.009369390723197589,True,balanced,gini,119,log2,12,2,101,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 119), ('max_features', 'log2'), ('min_samples_leaf', 12), ('min_samples_split', 2), ('n_estimators', 101), ('random_state', 42)])",1.6633304893634902,1.6987307413787187,1.7222144022237678,1.6959309645934364,1.6621570800110024,1.6884727355140832,0.022908505860139726,69,RandomForestClassifier,,,,
60,23.13376989364624,2.957927649359691,0.7609189510345459,0.11616570326748087,True,balanced,gini,77,sqrt,14,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 77), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6819106723854702,1.6802843049526752,1.7250658973015474,1.7187488597019307,1.7099512568014037,1.7031921982286053,0.018675268226578282,26,RandomForestClassifier,,,,
61,4.420262002944947,0.3691092903795408,0.16034197807312012,0.023034789514958503,True,balanced,gini,69,sqrt,13,100,445,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 69), ('max_features', 'sqrt'), ('min_samples_leaf', 13), ('min_samples_split', 100), ('n_estimators', 445), ('random_state', 42)])",1.6951587950287592,1.6744202254333664,1.7286105008836947,1.6701278278112257,1.7199739873469164,1.6976582673007925,0.02349557905184346,43,RandomForestClassifier,,,,
62,3.992335891723633,0.08850860956467667,0.13192591667175294,0.0075741404168087135,True,balanced,gini,99,sqrt,20,2,367,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 99), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 367), ('random_state', 42)])",1.6509365645883178,1.6699423629227919,1.7316504280930367,1.7133103954951163,1.691000144002555,1.6913679790203637,0.02897597951676765,59,RandomForestClassifier,,,,
63,5.935348463058472,0.5297220497735762,0.23063740730285645,0.027945340569102268,True,balanced,gini,178,log2,14,2,592,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 178), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 592), ('random_state', 42)])",1.6936661741919008,1.7018223868805586,1.7187762024697446,1.726105560058098,1.686707746380415,1.7054156139961436,0.014883038130387397,21,RandomForestClassifier,,,,
64,4.004619359970093,0.22915416577185566,0.13263344764709473,0.010721247157098612,True,balanced,entropy,171,log2,9,2,362,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 171), ('max_features', 'log2'), ('min_samples_leaf', 9), ('min_samples_split', 2), ('n_estimators', 362), ('random_state', 42)])",1.6738608635249357,1.6960647111893732,1.7174173282288228,1.7333558565861416,1.6532013549898539,1.6947800229038255,0.028874174673135192,53,RandomForestClassifier,,,,
65,18.358577013015747,2.048412488553785,0.7020537853240967,0.10312751077205803,True,balanced,gini,56,log2,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 56), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.682710184717961,1.693079469515657,1.729224548327751,1.7267986685624652,1.6981957549949729,1.7060017252237614,0.018666687376629843,18,RandomForestClassifier,,,,
66,1.7025864124298096,0.10742676599140748,0.06995720863342285,0.003824217609004104,True,balanced,gini,59,log2,13,2,185,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 59), ('max_features', 'log2'), ('min_samples_leaf', 13), ('min_samples_split', 2), ('n_estimators', 185), ('random_state', 42)])",1.681457714305163,1.6653307538162812,1.7115776242341982,1.66525169275597,1.6903860965584985,1.682800776334022,0.01732408667024568,80,RandomForestClassifier,,,,
67,22.156633424758912,2.6860344580429127,0.8762645721435547,0.18552248032005106,True,balanced,gini,171,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 171), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
68,0.03964567184448242,0.0021508369372105407,0.007596015930175781,0.0007667460844460213,True,balanced,gini,1,log2,1,16,10,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 1), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 16), ('n_estimators', 10), ('random_state', 42)])",1.4897763307707534,1.3977082052474132,1.5714234532038993,1.5264017104309668,1.5327460907983965,1.503611158090286,0.058946753627788936,99,RandomForestClassifier,,,,
69,22.16925439834595,2.463981040124594,0.718968391418457,0.09893149454875216,True,balanced,gini,170,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 170), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
70,20.508971071243288,2.801893845279216,0.745625114440918,0.12262389964751173,True,balanced,entropy,173,log2,17,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 173), ('max_features', 'log2'), ('min_samples_leaf', 17), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.673274158848692,1.6677292908137535,1.733836157434262,1.7155234676041546,1.7176545114097546,1.7016035172221233,0.026231120024545543,32,RandomForestClassifier,,,,
71,21.301718997955323,1.1793492726064319,0.6988226413726807,0.09467235887441652,True,balanced,gini,142,sqrt,11,86,1962,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 142), ('max_features', 'sqrt'), ('min_samples_leaf', 11), ('min_samples_split', 86), ('n_estimators', 1962), ('random_state', 42)])",1.6800714972964284,1.6828439313138972,1.732343536597404,1.7038743696258472,1.7121369861426292,1.7022540641952415,0.019362300576320327,29,RandomForestClassifier,,,,
72,47.37487478256226,5.948823060490728,2.025989866256714,0.6197890031776235,False,balanced,gini,173,sqrt,1,6,1897,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 173), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 1897), ('random_state', 42)])",1.6150833544927818,1.6162567638452685,1.6487781780149053,1.6183360893583707,1.5667571585617626,1.6130423088546177,0.02631307729050059,93,RandomForestClassifier,,,,
73,9.094667720794678,0.6884991425671869,0.1917940616607666,0.023058196395004463,False,balanced,entropy,200,sqrt,20,2,531,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 200), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 531), ('random_state', 42)])",1.6591474628126017,1.7095529842567223,1.743032032879471,1.7392472788732634,1.6853215293716808,1.707260257638748,0.03195057073241095,16,RandomForestClassifier,,,,
74,4.9359570980072025,0.4322488439237164,0.10915513038635254,0.009147920171858837,False,balanced,gini,185,sqrt,16,2,274,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 185), ('max_features', 'sqrt'), ('min_samples_leaf', 16), ('min_samples_split', 2), ('n_estimators', 274), ('random_state', 42)])",1.6643184338275434,1.686494938724168,1.6984905909546588,1.7614511265377009,1.67023423163935,1.6961978643366842,0.03477872884707158,48,RandomForestClassifier,,,,
75,5.181215476989746,0.22998854825838785,0.14790520668029786,0.01584588619116792,True,balanced,entropy,109,sqrt,6,2,347,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 109), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 347), ('random_state', 42)])",1.7209345890431567,1.7125382259304387,1.7362346944317346,1.6944383437565782,1.6589590306810391,1.7046209767685894,0.02652147529750343,23,RandomForestClassifier,,,,
76,12.589874172210694,1.320798859978906,0.30529084205627444,0.04140549070600593,False,balanced,gini,77,sqrt,17,31,801,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 77), ('max_features', 'sqrt'), ('min_samples_leaf', 17), ('min_samples_split', 31), ('n_estimators', 801), ('random_state', 42)])",1.6767123586027155,1.6905745286900606,1.709686730852659,1.7209345890431562,1.6883341138132095,1.69724846420036,0.015883838821395505,46,RandomForestClassifier,,,,
77,21.740216493606567,2.4884118401235957,0.6946071147918701,0.08817470842298719,True,balanced,gini,170,sqrt,14,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 170), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6819106723854702,1.6802843049526752,1.7250658973015474,1.7187488597019307,1.7099512568014037,1.7031921982286053,0.018675268226578282,26,RandomForestClassifier,,,,
78,32.8586407661438,3.5116630270175295,0.6860639572143554,0.08357681721313893,False,balanced,entropy,200,sqrt,20,2,2000,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 200), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6643974948878537,1.7051815255742715,1.7040081162217842,1.7519086968403088,1.6828439313138972,1.701667952967623,0.029275876547406435,31,RandomForestClassifier,,,,
79,10.255327463150024,0.8668916984039449,0.298624324798584,0.028881737788608672,True,balanced,entropy,173,sqrt,14,2,918,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 173), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 918), ('random_state', 42)])",1.6680758450659374,1.6944656865243914,1.755134088938085,1.7028620496371094,1.7305560798008597,1.7102187499932764,0.030030981138582005,12,RandomForestClassifier,,,,
80,1.5043439388275146,0.0586166104893825,0.042543983459472655,0.0036467556742812994,False,balanced,gini,116,sqrt,9,52,108,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 116), ('max_features', 'sqrt'), ('min_samples_leaf', 9), ('min_samples_split', 52), ('n_estimators', 108), ('random_state', 42)])",1.652456528192989,1.6461121478255598,1.7447921469082022,1.7160037684522749,1.631024850093229,1.678077888294451,0.04422988977889736,83,RandomForestClassifier,,,,
81,9.982820224761962,0.8243421151402971,0.3102166175842285,0.024850592787150523,True,balanced,gini,172,sqrt,14,2,984,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 172), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('n_estimators', 984), ('random_state', 42)])",1.6895075231656975,1.7247193430493637,1.7208555279828461,1.7288779940755672,1.7117904318904456,1.715150164032784,0.014010042921020578,9,RandomForestClassifier,,,,
82,21.486260986328126,1.464862923335576,0.7248616218566895,0.07796678579261553,True,balanced,gini,169,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 169), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
83,33.80462646484375,5.682958117063049,0.7944882392883301,0.16285621150358173,False,balanced,gini,141,sqrt,20,65,1972,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 141), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 65), ('n_estimators', 1972), ('random_state', 42)])",1.6631176817072428,1.6780195145511394,1.6955844103412534,1.7330366451017707,1.6782840404998842,1.689608458440258,0.024025098176290793,68,RandomForestClassifier,,,,
84,26.602290058135985,0.4705596340388335,0.8366962909698487,0.07804639788816638,False,balanced,entropy,44,log2,13,4,1999,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 44), ('max_features', 'log2'), ('min_samples_leaf', 13), ('min_samples_split', 4), ('n_estimators', 1999), ('random_state', 42)])",1.671754195244021,1.667410079329383,1.7017159830524353,1.7209345890431562,1.6688480146306153,1.6861325722599223,0.02149441073253715,73,RandomForestClassifier,,,,
85,35.38433890342712,7.567502402771448,0.8789131164550781,0.17233635896457664,True,balanced,gini,168,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 168), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
86,32.31021876335144,4.475362616936824,0.995317792892456,0.23820025602776002,True,balanced,gini,165,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 165), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
87,2.3286460876464843,0.287537138191358,0.09133219718933105,0.019058734526731222,True,balanced,gini,146,sqrt,5,58,150,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 146), ('max_features', 'sqrt'), ('min_samples_leaf', 5), ('min_samples_split', 58), ('n_estimators', 150), ('random_state', 42)])",1.685774487451988,1.6969706273499878,1.7157909607960282,1.672447303748388,1.6604516515178973,1.6862870061728579,0.01920358658504825,72,RandomForestClassifier,,,,
88,38.11811866760254,5.727842051409854,1.2546148777008057,0.35744461816316475,True,balanced,gini,162,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 162), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
89,22.923514318466186,2.9244718870637327,0.6463813781738281,0.05662606608797318,True,balanced,gini,159,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 159), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.7197885224584823,1.6933196199397171,1.7474034915619217,1.738554170368896,1.7398857018420053,1.7277903012342049,0.019488936153237966,1,RandomForestClassifier,,,,
90,24.41201057434082,2.855639314630161,0.7120363712310791,0.10591610256496713,True,balanced,entropy,142,sqrt,15,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 142), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.6540828956257838,1.708033020652051,1.7587060352880453,1.7226673603040745,1.7164020409969563,1.7119782705733821,0.03371868863560668,10,RandomForestClassifier,,,,
91,11.773100233078003,1.329787669524295,0.32709560394287107,0.041086540025659396,True,balanced,entropy,198,sqrt,6,3,811,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 198), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 3), ('n_estimators', 811), ('random_state', 42)])",1.69238636101129,1.693933667383774,1.7196821186303588,1.7098448529732797,1.6607982057700812,1.6953290411537565,0.02003380244504028,51,RandomForestClassifier,,,,
92,21.14748344421387,2.216150584224412,0.7611256122589112,0.1080515404232454,True,balanced,gini,161,sqrt,16,2,2000,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 161), ('max_features', 'sqrt'), ('min_samples_leaf', 16), ('min_samples_split', 2), ('n_estimators', 2000), ('random_state', 42)])",1.68905456508539,1.699423849883086,1.7220806556278312,1.7132313344348054,1.7196274330947328,1.7086835676251693,0.012577539144773178,15,RandomForestClassifier,,,,
93,35.22554459571838,4.1886589028165195,0.6926997661590576,0.09356800194738134,False,balanced,entropy,176,sqrt,16,61,2000,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 176), ('max_features', 'sqrt'), ('min_samples_leaf', 16), ('min_samples_split', 61), ('n_estimators', 2000), ('random_state', 42)])",1.654614914766401,1.6620780189506918,1.720429912670352,1.7345292659386289,1.679083552832375,1.6901471330316897,0.03181080624876974,66,RandomForestClassifier,,,,
94,4.642682361602783,0.3318700560297776,0.12290644645690918,0.02515923316598693,False,balanced,entropy,64,sqrt,20,18,276,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 64), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 18), ('n_estimators', 276), ('random_state', 42)])",1.6573082877235596,1.7171498350369494,1.7423389243751037,1.723013914556258,1.690094227841941,1.7059810379067624,0.029523496300977545,19,RandomForestClassifier,,,,
95,6.2650871753692625,0.5612496847224806,0.1451551914215088,0.010629466938564104,False,balanced,gini,101,sqrt,20,4,439,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 101), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 4), ('n_estimators', 439), ('random_state', 42)])",1.661038356194141,1.6957181569371895,1.7350886278470603,1.712884780182622,1.693611488656275,1.6996682819634574,0.024387849948378844,36,RandomForestClassifier,,,,
96,3.0734997272491453,0.19914154013425178,0.07708582878112794,0.005659867982108244,False,balanced,gini,200,sqrt,8,92,176,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 200), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 92), ('n_estimators', 176), ('random_state', 42)])",1.647872261854291,1.6269208846026513,1.7521761900321822,1.6723408999202642,1.6632514283031794,1.6725123329425138,0.042703248437050076,84,RandomForestClassifier,,,,
97,3.2238015651702883,0.18210367448787726,0.0813796043395996,0.006835387783706506,False,balanced,gini,62,sqrt,14,6,194,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 62), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 6), ('n_estimators', 194), ('random_state', 42)])",1.6840690589588825,1.7028620496371099,1.6792172994283117,1.723573276464689,1.693824296312522,1.6967091961603031,0.01570731411408495,47,RandomForestClassifier,,,,
98,2.6743016242980957,0.16358675740801587,0.06886200904846192,0.006316195011274972,False,balanced,gini,163,sqrt,20,6,163,42,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 163), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 6), ('n_estimators', 163), ('random_state', 42)])",1.6629048740509957,1.681697864729223,1.7138180391110496,1.710005942337029,1.7120305823145057,1.6960914605085606,0.020349079181202025,49,RandomForestClassifier,,,,
99,13.678976821899415,1.7143428107998713,0.4133329391479492,0.03403384468148671,True,balanced,gini,57,sqrt,20,4,1259,42,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 57), ('max_features', 'sqrt'), ('min_samples_leaf', 20), ('min_samples_split', 4), ('n_estimators', 1259), ('random_state', 42)])",1.6700487667509158,1.704248266645844,1.725892752401851,1.702168941132742,1.6891336261457004,1.6982984706154105,0.01840578791969743,40,RandomForestClassifier,,,,
0,0.2866157054901123,0.06454555199131204,0.011956167221069337,0.0036844873001026387,,balanced,,,,,,,42,"OrderedDict([('C', 0.01592499032163409), ('class_weight', 'balanced'), ('max_iter', 1000000), ('penalty', 'l2'), ('random_state', 42), ('solver', 'lbfgs')])",1.3485034359235928,1.3969604112074199,1.5901344155786878,1.526347024895341,1.640673683618745,1.5005237942447573,0.11151184496622846,29,LogisticRegression,0.01592499032163409,1000000,l2,lbfgs
1,0.3075826168060303,0.09284542022611829,0.011628818511962891,0.003186225332353138,,balanced,,,,,,,42,"OrderedDict([('C', 5594575.138586148), ('class_weight', 'balanced'), ('max_iter', 1000000), ('penalty', 'l2'), ('random_state', 42), ('solver', 'lbfgs')])",1.3459711523301836,1.4069557989851196,1.5062498455118185,1.562786939667121,1.640673683618745,1.4925274840225975,0.10571022883938655,58,LogisticRegression,5594575.138586148,1000000,l2,lbfgs
2,0.3032949924468994,0.053474495279700225,0.010531997680664063,0.0030862138133067726,,balanced,,,,,,,42,"OrderedDict([('C', 0.07882250741043163), ('class_weight', 'balanced'), ('max_iter', 1000000), ('penalty', 'l2'), ('random_state', 42), ('solver', 'lbfgs')])",1.361614844727817,1.3969604112074199,1.5697150574676662,1.5700372361951647,1.640673683618745,1.5078002466433627,0.108644261490617,12,LogisticRegression,0.07882250741043163,1000000,l2,lbfgs
3,0.2795576095581055,0.06014185620442123,0.011542510986328126,0.0024527269876706962,,balanced,,,,,,,42,"OrderedDict([('C', 1769781.9733350645), ('class_weight', 'balanced'), ('max_iter', 1000000), ('penalty', 'l2'), ('random_state', 42), ('solver', 'lbfgs')])",1.3459711523301836,1.3969604112074199,1.5062498455118185,1.562786939667121,1.640673683618745,1.4905284064670576,0.10739071931719256,67,LogisticRegression,1769781.9733350645,1000000,l2,lbfgs
